timestamp,year,month,day,hour,weekday,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,humidity,wind_speed,precipitation,season,is_weekend,time_of_day,aqi_lag_1,co_lag_1,no2_lag_1,pm2_5_lag_1,pm10_lag_1,aqi_rolling_std,aqi_rolling_min,aqi_rolling_max,co_rolling_avg,co_rolling_std,no2_rolling_avg,no2_rolling_std,pm2_5_rolling_avg,pm2_5_rolling_std,pm10_rolling_avg,pm10_rolling_std,co_change_rate,no2_change_rate,pm2_5_change_rate,pm10_change_rate,temperature_change_rate,humidity_change_rate,wind_speed_change_rate,temp_humidity_interaction,wind_pm2_5_interaction,cumulative_precipitation,cumulative_co,cumulative_no2,cumulative_pm2_5,cumulative_pm10,high_pollution_alert,rain_alert,temperature_squared,humidity_squared
1706216400,2024,1,25,21,3,5,3017.43,18.1,89.11,0.05,17.17,157.69,217.81,21.79,21.4,57,17.6,0.0,winter,0,evening,5.0,2403.26,76.09,128.2,187.24,0.0,5.0,5.0,3014.644166666667,1907.7605985756036,78.86958333333334,27.16320216750508,206.885,119.54962829756919,285.81083333333333,149.7365317139081,614.1699999999996,13.019999999999996,29.49000000000001,30.569999999999993,0.0,0.0,0.0,1219.8,2775.344,0.0,72351.46,1892.8700000000001,4965.24,6859.46,0,0,457.9599999999999,3249
1706220000,2024,1,25,22,3,5,4486.08,33.08,109.67,0.0,22.65,247.07,314.33,25.59,21.4,57,17.6,0.0,winter,0,evening,5.0,3017.43,89.11,157.69,217.81,0.0,5.0,5.0,3099.2029166666666,1926.8339135810108,80.4975,27.809121626764355,209.28125,119.76344141001277,288.39833333333337,149.66755219388807,1468.65,20.560000000000002,89.38,96.51999999999998,0.0,0.0,0.0,1219.8,4348.432,0.0,74380.87,1931.94,5022.75,6921.56,0,0,457.9599999999999,3249
1706223600,2024,1,25,23,3,5,7156.37,49.17,154.91,0.0,31.95,438.04,521.49,33.44,21.4,57,17.6,0.0,winter,0,evening,5.0,4486.08,109.67,247.07,314.33,0.0,5.0,5.0,3281.6725,2095.0211816201204,83.83916666666666,31.638384765656244,218.31333333333336,128.55796096522465,298.24833333333333,157.03792011365678,2670.29,45.239999999999995,190.97000000000003,207.16000000000003,0.0,0.0,0.0,1219.8,7709.504000000001,0.0,78760.14,2012.1399999999999,5239.52,7157.96,0,0,457.9599999999999,3249
1706227200,2024,1,26,0,4,5,7156.37,34.87,153.54,0.0,29.56,481.5,568.61,28.63,21.4,57,17.6,0.0,winter,0,night,5.0,7156.37,154.91,438.04,521.49,0.0,5.0,5.0,3443.0025,2239.3538706263325,86.72375,34.691807554710124,227.38166666666666,139.15014179769574,308.1229166666667,166.39952932832608,0.0,-1.3700000000000045,43.45999999999998,47.120000000000005,0.0,0.0,0.0,1219.8,8474.400000000001,0.0,82632.06,2081.37,5457.16,7394.950000000001,0,0,457.9599999999999,3249
1706230800,2024,1,26,1,4,5,3631.59,7.6,78.14,2.32,19.55,283.88,356.92,18.24,22.0,42,19.4,0.0,winter,0,night,5.0,7156.37,153.54,481.5,568.61,0.0,5.0,5.0,3436.3266666666664,2238.5074744466747,86.09541666666667,34.705593457109245,226.52750000000003,138.7191929057936,307.2325,166.0645742461807,-3524.7799999999997,-75.39999999999999,-197.62,-211.69,0.6000000000000014,-15.0,1.7999999999999972,924.0,5507.272,0.0,82471.84,2066.29,5436.660000000001,7373.58,0,0,484.0,1764
1706234400,2024,1,26,2,4,5,2243.04,0.5,50.72,15.38,18.36,214.14,285.64,20.01,22.0,42,19.4,0.0,winter,0,night,5.0,3631.59,78.14,283.88,356.92,0.0,5.0,5.0,3345.091666666667,2240.753975408758,84.09583333333333,35.32417043140101,221.0091666666667,136.349826992976,301.2366666666667,164.04208048855799,-1388.5500000000002,-27.42,-69.74000000000001,-71.28000000000003,0.0,0.0,0.0,924.0,4154.316,0.0,80282.20000000001,2018.3,5304.22,7229.68,0,0,484.0,1764
1706238000,2024,1,26,3,4,5,3177.64,6.71,78.83,4.52,24.56,285.7,374.2,32.93,22.0,42,19.4,0.0,winter,0,night,5.0,2243.04,50.72,214.14,285.64,0.0,5.0,5.0,3226.04125,2166.2990964261235,82.925,34.99860916491196,215.18624999999997,130.07931182008517,294.75708333333336,157.56867928342623,934.5999999999999,28.11,71.56,88.56,0.0,0.0,0.0,924.0,5542.579999999999,0.0,77424.99,1990.2,5164.469999999999,7074.17,0,0,484.0,1764
1706241600,2024,1,26,4,4,5,4112.24,32.19,91.85,5.45,29.33,348.52,460.47,41.54,22.0,42,19.4,0.0,winter,0,night,5.0,3177.64,78.83,285.7,374.2,0.0,5.0,5.0,3085.8508333333334,1980.1210285516206,82.06833333333333,34.493501677432135,210.46416666666667,122.57635756563322,288.9975,148.2249710303786,934.5999999999999,13.019999999999996,62.81999999999999,86.27000000000004,0.0,0.0,0.0,924.0,6761.288,0.0,74060.42,1969.6399999999999,5051.14,6935.94,0,0,484.0,1764
1706245200,2024,1,26,5,4,5,4165.65,40.68,91.85,18.42,31.47,357.44,480.49,43.57,22.0,42,19.4,0.0,winter,0,night,5.0,4112.24,91.85,348.52,460.47,0.0,5.0,5.0,2952.3362500000003,1776.2249700878538,80.81166666666667,33.510466459284615,207.18124999999998,117.2042405492113,283.77791666666667,138.4701829143756,53.409999999999854,0.0,8.920000000000016,20.019999999999982,0.0,0.0,0.0,924.0,6934.335999999999,0.0,70856.07,1939.48,4972.349999999999,6810.67,0,0,484.0,1764
1706248800,2024,1,26,6,4,5,3391.27,23.92,79.51,48.64,32.9,333.01,454.66,36.98,22.0,42,19.4,0.0,winter,0,morning,5.0,4165.65,91.85,357.44,480.49,0.0,5.0,5.0,2835.5112499999996,1640.7078939984458,78.35541666666667,31.180714075428448,204.745,113.76397756453642,278.7608333333333,129.33732562286662,-774.3799999999997,-12.33999999999999,-24.430000000000007,-25.829999999999984,0.0,0.0,0.0,924.0,6460.393999999999,0.0,68052.26999999999,1880.53,4913.88,6690.259999999999,0,0,484.0,1764
1706252400,2024,1,26,7,4,5,1455.31,4.64,33.24,124.45,46.25,206.8,289.18,7.66,22.0,42,19.4,0.0,winter,0,morning,5.0,3391.27,79.51,333.01,454.66,0.0,5.0,5.0,2837.1804166666666,1639.219878800996,77.96958333333333,31.696705696219475,207.5825,112.89098759615304,281.86541666666665,128.62431121137834,-1935.96,-46.27,-126.20999999999998,-165.48000000000002,0.0,0.0,0.0,924.0,4011.92,0.0,68092.33,1871.27,4981.9800000000005,6764.7699999999995,0,0,484.0,1764
1706256000,2024,1,26,8,4,5,1148.22,3.05,25.02,148.77,49.59,169.41,237.35,3.93,22.0,42,19.4,0.0,winter,0,morning,5.0,1455.31,33.24,206.8,289.18,0.0,5.0,5.0,2837.1804166666666,1639.219878800996,77.74125,32.071057155404404,209.40833333333333,111.85685505675727,283.6716666666667,127.63737678918055,-307.0899999999999,-8.220000000000002,-37.390000000000015,-51.83000000000001,0.0,0.0,0.0,924.0,3286.5539999999996,0.0,68092.33,1865.79,5025.8,6808.12,0,0,484.0,1764
1706259600,2024,1,26,9,4,5,1094.82,2.65,25.02,160.22,48.64,158.2,223.38,4.12,22.0,42,19.4,0.0,winter,0,morning,5.0,1148.22,25.02,169.41,237.35,0.0,5.0,5.0,2833.2862499999997,1643.4130040461362,77.49833333333333,32.461372987473624,210.55999999999997,111.14979907666324,284.67541666666665,127.03825818743407,-53.40000000000009,0.0,-11.210000000000008,-13.969999999999999,0.0,0.0,0.0,924.0,3069.0799999999995,0.0,67998.87,1859.96,5053.44,6832.21,0,0,484.0,1764
1706263200,2024,1,26,10,4,5,1188.28,2.88,28.79,161.65,46.25,163.16,230.8,5.57,22.0,42,19.4,0.0,winter,0,morning,5.0,1094.82,25.02,158.2,223.38,0.0,5.0,5.0,2822.16,1654.017518930935,76.81291666666667,33.33405589524825,211.4425,110.66464076306121,285.45374999999996,126.63097202750397,93.46000000000004,3.7699999999999996,4.960000000000008,7.420000000000016,0.0,0.0,0.0,924.0,3165.3039999999996,0.0,67731.84,1843.51,5074.62,6850.889999999999,0,0,484.0,1764
1706266800,2024,1,26,11,4,5,1388.55,3.63,38.04,151.63,46.73,173.1,244.24,8.23,22.0,42,19.4,0.0,winter,0,morning,5.0,1188.28,28.79,163.16,230.8,0.0,5.0,5.0,2807.695833333333,1665.4102562560267,75.77041666666666,34.16378485283814,212.66666666666666,110.04368435610772,286.76916666666665,126.00445851037499,200.26999999999998,9.25,9.939999999999998,13.439999999999998,0.0,0.0,0.0,924.0,3358.1399999999994,0.0,67384.7,1818.49,5104.0,6882.46,0,0,484.0,1764
1706270400,2024,1,26,12,4,5,1588.82,4.14,49.35,131.61,49.11,173.9,247.97,10.89,22.0,42,19.4,0.0,winter,0,afternoon,5.0,1388.55,38.04,173.1,244.24,0.0,5.0,5.0,2798.238333333333,1671.9196814405939,74.77083333333333,34.58633053888379,214.54625,108.92834860037283,289.1125,124.67609949297686,200.26999999999998,11.310000000000002,0.8000000000000114,3.7299999999999898,0.0,0.0,0.0,924.0,3373.66,0.0,67157.71999999999,1794.5,5149.11,6938.7,0,0,484.0,1764
1706274000,2024,1,26,13,4,5,1735.69,0.52,63.06,100.14,49.11,168.81,245.87,12.67,22.0,42,19.4,0.0,winter,0,afternoon,5.0,1588.82,49.35,173.9,247.97,0.0,5.0,5.0,2782.661666666667,1680.3353870521569,73.39999999999999,34.361246118012176,216.5929166666667,107.52096299060725,291.9358333333334,122.8063223806768,146.87000000000012,13.71,-5.090000000000003,-2.0999999999999943,0.0,0.0,0.0,924.0,3274.9139999999998,0.0,66783.88,1761.6,5198.2300000000005,7006.460000000001,0,0,484.0,1764
1706277600,2024,1,26,14,4,5,1642.23,0.0,56.21,91.55,42.92,170.21,250.71,12.29,22.0,42,19.4,0.0,winter,0,afternoon,5.0,1735.69,63.06,168.81,245.87,0.0,5.0,5.0,2764.3037500000005,1690.6885529655708,71.57208333333334,34.04566843152405,219.05375,105.66255796114015,295.43,120.25916174083679,-93.46000000000004,-6.850000000000001,1.4000000000000057,4.840000000000003,0.0,0.0,0.0,924.0,3302.074,0.0,66343.29000000001,1717.73,5257.29,7090.32,0,0,484.0,1764
1706281200,2024,1,26,15,4,5,1428.6,0.0,40.78,101.57,37.19,181.63,267.08,11.02,22.0,42,19.4,0.0,winter,0,afternoon,5.0,1642.23,56.21,170.21,250.71,0.0,5.0,5.0,2760.4095833333336,1693.7790271730062,70.615,34.593576056080465,222.68541666666667,102.64928509372884,300.47333333333336,116.1910014725256,-213.6300000000001,-15.43,11.419999999999987,16.369999999999976,0.0,0.0,0.0,924.0,3523.622,0.0,66249.83,1694.76,5344.45,7211.360000000001,0,0,484.0,1764
1706284800,2024,1,26,16,4,5,1708.98,0.0,43.87,91.55,32.9,213.05,307.17,16.97,22.0,42,19.4,0.0,winter,0,afternoon,5.0,1428.6,40.78,181.63,267.08,0.0,5.0,5.0,2764.3037499999996,1691.1377453779037,69.92958333333333,34.96736956937778,227.33833333333334,99.3908375913064,306.7445833333333,112.08046558181434,280.3800000000001,3.0899999999999963,31.420000000000016,40.09000000000003,0.0,0.0,0.0,924.0,4133.17,0.0,66343.29,1678.31,5456.12,7361.87,0,0,484.0,1764
1706288400,2024,1,26,17,4,5,1922.61,0.0,42.16,85.83,27.42,240.3,337.35,21.28,22.0,42,19.4,0.0,winter,0,afternoon,5.0,1708.98,43.87,213.05,307.17,0.0,5.0,5.0,2754.2904166666667,1695.5590289584256,68.43041666666666,35.369040930460315,232.11791666666667,97.01488079398443,312.93833333333333,109.34750638959821,213.62999999999988,-1.7100000000000009,27.25,30.180000000000007,0.0,0.0,0.0,924.0,4661.82,0.0,66102.97,1642.33,5570.83,7510.52,0,0,484.0,1764
1706292000,2024,1,26,18,4,5,2002.72,0.0,39.76,82.97,24.32,254.6,350.7,22.55,22.0,42,19.4,0.0,winter,0,evening,5.0,1922.61,42.16,240.3,337.35,0.0,5.0,5.0,2736.48875,1701.345145103705,67.03125,35.82760234335966,236.87125,95.10781265913091,318.9329166666667,107.20007683640861,80.11000000000013,-2.3999999999999986,14.299999999999983,13.349999999999966,0.0,0.0,0.0,924.0,4939.24,0.0,65675.73,1608.75,5684.91,7654.39,0,0,484.0,1764
1706295600,2024,1,26,19,4,5,1869.2,0.0,36.33,82.25,21.22,250.31,341.03,19.25,22.0,42,19.4,0.0,winter,0,evening,5.0,2002.72,39.76,254.6,350.7,0.0,5.0,5.0,2713.12375,1709.5684645873137,65.66041666666666,36.36519172758553,241.61125,92.69478505628257,324.77875,104.25905863312424,-133.51999999999998,-3.4299999999999997,-4.289999999999992,-9.670000000000016,0.0,0.0,0.0,924.0,4856.014,0.0,65114.97,1575.85,5798.67,7794.6900000000005,0,0,484.0,1764
1706299200,2024,1,26,20,4,5,1455.31,0.0,25.02,90.12,16.21,223.39,302.69,11.27,22.0,42,19.4,0.0,winter,0,evening,5.0,1869.2,36.33,250.31,341.03,0.0,5.0,5.0,2673.625833333333,1727.8913706745172,63.532500000000006,37.21267867740541,245.5775,89.61652313923592,329.5891666666667,100.22247482548485,-413.8900000000001,-11.309999999999999,-26.920000000000016,-38.339999999999975,0.0,0.0,0.0,924.0,4333.766,0.0,64167.02,1524.7800000000002,5893.86,7910.14,0,0,484.0,1764
1706302800,2024,1,26,21,4,5,1134.87,0.0,13.19,101.57,11.56,204.57,275.01,7.16,22.0,42,19.4,0.0,winter,0,evening,5.0,1455.31,25.02,223.39,302.69,0.0,5.0,5.0,2595.1858333333334,1754.1366976971847,60.369166666666665,38.158717724863266,247.53083333333333,88.11593602682802,331.9725,98.10653021965024,-320.44000000000005,-11.83,-18.819999999999993,-27.680000000000007,0.0,0.0,0.0,924.0,3968.6579999999994,0.0,62284.46,1448.86,5940.74,7967.34,0,0,484.0,1764
1706306400,2024,1,26,22,4,5,1028.06,0.0,9.42,105.86,9.89,196.27,261.7,6.02,22.0,42,19.4,0.0,winter,0,evening,5.0,1134.87,13.19,204.57,275.01,0.0,5.0,5.0,2451.1016666666665,1733.970744007919,56.19208333333333,38.0140196082361,245.41416666666666,88.73545249622687,329.77958333333333,99.10118950188449,-106.80999999999995,-3.7699999999999996,-8.299999999999983,-13.310000000000002,0.0,0.0,0.0,924.0,3807.638,0.0,58826.439999999995,1348.61,5889.94,7914.71,0,0,484.0,1764
1706310000,2024,1,26,23,4,5,1028.06,0.0,9.0,104.43,10.13,194.24,256.75,6.02,22.0,42,19.4,0.0,winter,0,evening,5.0,1028.06,9.42,196.27,261.7,0.0,5.0,5.0,2195.755416666667,1436.6886892191603,50.112500000000004,32.857600834642376,235.2558333333333,79.16384610230945,318.74875000000003,91.2579206478993,0.0,-0.41999999999999993,-2.030000000000001,-4.949999999999989,0.0,0.0,0.0,924.0,3768.256,0.0,52698.130000000005,1202.7,5646.139999999999,7649.97,0,0,484.0,1764
1706313600,2024,1,27,0,5,5,1041.41,0.0,9.42,104.43,10.85,196.77,257.17,6.08,22.0,42,19.4,0.0,winter,1,night,5.0,1028.06,9.0,194.24,256.75,0.0,5.0,5.0,1940.9654166666667,992.153928318634,44.10750000000001,25.473341265279398,223.39208333333332,59.5658343843666,305.77208333333334,74.85174651496528,13.350000000000136,0.41999999999999993,2.530000000000001,0.4200000000000159,0.0,0.0,0.0,924.0,3817.3379999999997,0.0,46583.17,1058.5800000000002,5361.41,7338.530000000001,0,0,484.0,1764
1706317200,2024,1,27,1,5,5,1068.12,0.0,10.88,104.43,11.8,199.37,259.18,6.27,22.0,22,19.4,0.0,winter,1,night,5.0,1041.41,9.42,196.77,257.17,0.0,5.0,5.0,1834.154166666667,938.7859136089537,41.305,25.26542163580052,219.8708333333333,58.31948364987811,301.69958333333335,74.6064158844481,26.70999999999981,1.4600000000000009,2.5999999999999943,2.009999999999991,0.0,-20.0,0.0,484.0,3867.778,0.0,44019.700000000004,991.3199999999999,5276.9,7240.790000000001,0,0,484.0,484
1706320800,2024,1,27,2,5,5,1214.98,0.0,16.79,100.14,13.59,206.86,267.94,8.49,22.0,22,19.4,0.0,winter,1,night,5.0,1068.12,10.88,199.37,259.18,0.0,5.0,5.0,1791.3183333333334,942.7639296869916,39.89125,25.66187297249591,219.5675,58.36949808351732,300.96208333333334,74.85912659523548,146.86000000000013,5.909999999999998,7.490000000000009,8.759999999999991,0.0,0.0,0.0,484.0,4013.084,0.0,42991.64,957.39,5269.62,7223.09,0,0,484.0,484
1706324400,2024,1,27,3,5,5,1655.58,0.03,33.93,85.83,17.4,227.09,293.51,14.69,22.0,22,19.4,0.0,winter,1,night,5.0,1214.98,16.79,206.86,267.94,0.0,5.0,5.0,1727.8991666666668,895.4594977509242,38.02041666666667,24.300241093662816,217.12541666666667,56.68406378141352,297.6,73.22089800287806,440.5999999999999,17.14,20.22999999999999,25.569999999999993,0.0,0.0,0.0,484.0,4405.545999999999,0.0,41469.58,912.49,5211.01,7142.400000000001,0,0,484.0,484
1706328000,2024,1,27,4,5,5,2002.72,1.87,49.35,75.82,20.03,233.83,305.14,18.24,22.0,22,19.4,0.0,winter,1,night,5.0,1655.58,33.93,227.09,293.51,0.0,5.0,5.0,1640.0024999999998,741.5472333383481,36.249583333333334,21.606173127375865,212.34666666666666,49.50509096935438,291.12791666666664,64.55021765895829,347.1400000000001,15.420000000000002,6.740000000000009,11.629999999999995,0.0,0.0,0.0,484.0,4536.302,0.0,39360.06,869.99,5096.32,6987.07,0,0,484.0,484
1706331600,2024,1,27,5,5,5,1949.31,4.86,45.24,88.69,21.46,223.6,295.84,17.48,22.0,22,19.4,0.0,winter,1,night,5.0,2002.72,49.35,233.83,305.14,0.0,5.0,5.0,1547.655,517.503424076068,34.3075,18.2207660436488,206.77,38.83942629317024,283.43416666666667,50.466673455957086,-53.41000000000008,-4.109999999999999,-10.230000000000018,-9.300000000000011,0.0,0.0,0.0,484.0,4337.839999999999,0.0,37143.72,823.38,4962.4800000000005,6802.42,0,0,484.0,484
1706335200,2024,1,27,6,5,5,1655.58,4.19,33.24,117.3,23.37,210.49,281.56,14.19,22.0,22,19.4,0.0,winter,1,morning,5.0,1949.31,45.24,223.6,295.84,0.0,5.0,5.0,1475.3345833333333,339.2338537887411,32.379583333333336,15.470285818209536,201.665,28.089422425067927,276.2216666666667,34.900542373594725,-293.73,-12.0,-13.109999999999985,-14.279999999999973,0.0,0.0,0.0,484.0,4083.506,0.0,35408.03,777.11,4839.96,6629.320000000001,0,0,484.0,484
1706338800,2024,1,27,7,5,5,1148.22,2.32,19.71,145.91,26.23,173.36,236.47,6.65,22.0,22,19.4,0.0,winter,1,morning,5.0,1655.58,33.24,210.49,281.56,0.0,5.0,5.0,1462.5391666666667,345.75089021758475,31.81583333333333,15.682633129804817,200.27166666666665,28.647461176935977,274.0254166666667,35.69899097090348,-507.3599999999999,-13.530000000000001,-37.129999999999995,-45.09,0.0,0.0,0.0,484.0,3363.184,0.0,35100.94,763.5799999999999,4806.5199999999995,6576.61,0,0,484.0,484
1706342400,2024,1,27,8,5,5,1014.71,1.96,17.31,160.22,31.47,160.1,218.94,5.07,22.0,22,19.4,0.0,winter,1,morning,5.0,1148.22,19.71,173.36,236.47,0.0,5.0,5.0,1456.97625,352.0447300484866,31.494583333333335,15.905281589067508,199.88375,29.142290025575868,273.2583333333333,36.70493861649477,-133.51,-2.400000000000002,-13.26000000000002,-17.53,0.0,0.0,0.0,484.0,3105.9399999999996,0.0,34967.43,755.87,4797.21,6558.2,0,0,484.0,484
1706346000,2024,1,27,9,5,5,974.66,1.79,17.65,168.8,35.76,157.52,215.44,4.81,22.0,22,19.4,0.0,winter,1,morning,5.0,1014.71,17.31,160.1,218.94,0.0,5.0,5.0,1451.9695833333333,358.2194208252271,31.1875,16.105606166797745,199.85541666666668,29.1848781539741,272.92749999999995,37.20641170200641,-40.05000000000007,0.33999999999999986,-2.579999999999984,-3.5,0.0,0.0,0.0,484.0,3055.888,0.0,34847.27,748.5,4796.530000000001,6550.259999999999,0,0,484.0,484
1706349600,2024,1,27,10,5,5,1762.39,5.64,47.98,154.5,42.92,197.04,262.43,13.43,22.0,22,19.4,0.0,winter,1,morning,5.0,974.66,17.65,157.52,215.44,0.0,5.0,5.0,1475.8908333333336,359.01324544923324,31.987083333333334,16.453992109532972,201.26708333333337,28.133191982481904,274.2454166666667,36.19577094912495,787.7300000000001,30.33,39.51999999999998,46.99000000000001,0.0,0.0,0.0,484.0,3822.5759999999996,0.0,35421.380000000005,767.69,4830.410000000001,6581.89,0,0,484.0,484
1706353200,2024,1,27,11,5,5,2990.72,11.18,91.85,130.18,48.64,252.23,333.01,26.09,22.0,22,19.4,0.0,winter,1,morning,5.0,1762.39,47.98,197.04,262.43,0.0,5.0,5.0,1542.6479166666666,472.9465695622586,34.229166666666664,20.486648020148223,204.56416666666667,29.301205928094067,277.94416666666666,37.50808109063317,1228.3299999999997,43.87,55.19,70.57999999999998,0.0,0.0,0.0,484.0,4893.262,0.0,37023.549999999996,821.5,4909.54,6670.66,0,0,484.0,484
1706356800,2024,1,27,12,5,5,3524.78,13.41,122.01,105.86,51.5,269.1,361.09,32.17,22.0,22,19.4,0.0,winter,1,afternoon,5.0,2990.72,91.85,252.23,333.01,0.0,5.0,5.0,1623.3129166666668,622.5877290127308,37.25666666666667,27.114908568288794,208.53083333333336,31.34232544807019,282.6575,40.56090324116549,534.0600000000004,30.16000000000001,16.870000000000033,28.079999999999984,0.0,0.0,0.0,484.0,5220.54,0.0,38959.51,894.16,5004.740000000001,6783.780000000001,0,0,484.0,484
1706360400,2024,1,27,13,5,5,4005.43,4.14,172.73,36.12,55.31,269.69,368.23,37.49,22.0,22,19.4,0.0,winter,1,afternoon,5.0,3524.78,122.01,269.1,361.09,0.0,5.0,5.0,1717.8854166666667,790.2216048843037,41.826249999999995,38.50244823525759,212.73416666666665,32.525921557865196,287.7558333333333,43.33128129199333,480.64999999999964,50.719999999999985,0.589999999999975,7.140000000000043,0.0,0.0,0.0,484.0,5231.986,0.0,41229.25,1003.8299999999999,5105.62,6906.139999999999,0,0,484.0,484
1706364000,2024,1,27,14,5,5,4379.27,10.39,183.7,1.68,55.31,269.94,370.35,39.01,22.0,22,19.4,0.0,winter,1,afternoon,5.0,4005.43,172.73,269.69,368.23,0.0,5.0,5.0,1831.92875,958.4284519861922,47.13833333333333,48.15740366274148,216.88958333333335,33.220149134440774,292.74083333333334,45.701201479465674,373.8400000000006,10.969999999999999,0.25,2.1200000000000045,0.0,0.0,0.0,484.0,5236.835999999999,0.0,43966.29,1131.32,5205.35,7025.780000000001,0,0,484.0,484
1706367600,2024,1,27,15,5,5,4219.06,9.5,165.88,1.31,49.59,268.66,368.6,39.52,22.0,22,19.4,0.0,winter,1,afternoon,5.0,4379.27,183.7,269.94,370.35,0.0,5.0,5.0,1948.1979166666667,1070.1225917093764,52.350833333333334,53.87069397028941,220.51583333333335,33.946022616048374,296.97083333333336,47.86961502616944,-160.21000000000004,-17.819999999999993,-1.2799999999999727,-1.75,0.0,0.0,0.0,484.0,5212.004,0.0,46756.75,1256.42,5292.38,7127.3,0,0,484.0,484
1706371200,2024,1,27,16,5,5,3952.03,3.91,142.57,4.11,41.01,274.37,375.22,42.05,22.0,22,19.4,0.0,winter,1,afternoon,5.0,4219.06,165.88,268.66,368.6,0.0,5.0,5.0,2041.6583333333335,1143.7393996379049,56.46333333333334,56.878535010384475,223.07083333333333,35.62577619800215,299.80625000000003,50.44603658430718,-267.0300000000002,-23.310000000000002,5.7099999999999795,6.6200000000000045,0.0,0.0,0.0,484.0,5322.777999999999,0.0,48999.8,1355.1200000000001,5353.7,7195.35,0,0,484.0,484
1706374800,2024,1,27,17,5,5,4913.33,13.08,139.83,0.5,39.58,342.86,452.53,59.78,22.0,22,19.4,0.0,winter,1,afternoon,5.0,3952.03,142.57,274.37,375.22,0.0,5.0,5.0,2166.2716666666665,1284.4700784460508,60.532916666666665,59.25508515908269,227.34416666666667,43.14073712021334,304.60541666666666,58.93721884375159,961.2999999999997,-2.7399999999999807,68.49000000000001,77.30999999999995,0.0,0.0,0.0,484.0,6651.4839999999995,0.0,51990.52,1452.79,5456.26,7310.53,0,0,484.0,484
1706378400,2024,1,27,18,5,5,6088.26,27.27,139.83,0.02,41.96,425.59,538.97,78.02,22.0,22,19.4,0.0,winter,1,evening,5.0,4913.33,139.83,342.86,452.53,0.0,5.0,5.0,2336.5025,1512.3637740456716,64.7025,61.21809225682564,234.46875,59.03062251087759,312.45,75.53227073072249,1174.9300000000003,0.0,82.72999999999996,86.44000000000005,0.0,0.0,0.0,484.0,8256.445999999998,0.0,56076.06,1552.8600000000001,5627.25,7498.8,0,0,484.0,484
1706382000,2024,1,27,19,5,5,6034.85,35.76,123.38,0.0,38.15,431.26,536.71,76.0,22.0,22,19.4,0.0,winter,1,evening,5.0,6088.26,139.83,425.59,538.97,0.0,5.0,5.0,2510.07125,1685.5265232956633,68.32958333333333,62.03728664763996,242.00833333333333,71.40140491046652,320.60333333333335,88.24327468728848,-53.409999999999854,-16.450000000000017,5.670000000000016,-2.259999999999991,0.0,0.0,0.0,484.0,8366.444,0.0,60241.71,1639.91,5808.2,7694.4800000000005,0,0,484.0,484
1706385600,2024,1,27,20,5,5,4966.74,31.74,98.71,0.0,28.85,367.16,455.83,56.24,22.0,22,19.4,0.0,winter,1,evening,5.0,6034.85,123.38,431.26,536.71,0.0,5.0,5.0,2656.380833333333,1741.4628582013856,71.39999999999999,61.62275278555449,247.99875,75.67457486486624,326.9841666666667,92.33359654778582,-1068.1100000000006,-24.67,-64.09999999999997,-80.88000000000005,0.0,0.0,0.0,484.0,7122.9039999999995,0.0,63753.14,1713.6,5951.97,7847.62,0,0,484.0,484
1706389200,2024,1,27,21,5,5,3738.4,17.43,76.09,0.1,21.93,302.62,375.91,39.01,22.0,22,19.4,0.0,winter,1,evening,5.0,4966.74,98.71,367.16,455.83,0.0,5.0,5.0,2764.86125,1723.5614623223416,74.02083333333333,60.36415067100574,252.08416666666665,75.87449562423376,331.18833333333333,92.161145008487,-1228.3399999999997,-22.61999999999999,-64.54000000000002,-79.91999999999996,0.0,0.0,0.0,484.0,5870.8279999999995,0.0,66356.67,1776.5,6050.0199999999995,7948.5199999999995,0,0,484.0,484
